pair	pp	group	sentence	spk_thisTrial	voice	wavfile	trial	rating	rt	participant	voiceC	trialC	recognition	simRatingPair
13_13	13	C	37	13	self	spk13_37.wav	26	1	1.27342915535	13	-0.5	-0.391213389121339	1.56666666666667	1.7
13_13	13	C	6	13	self	spk13_6.wav	122	1	1.22331094742	13	-0.5	0.0104602510460251	1.56666666666667	1.7
13_13	13	C	42	13	self	spk13_42.wav	162	1	0.95351099968	13	-0.5	0.177824267782427	1.56666666666667	1.7
13_13	13	C	21	13	self	spk13_21.wav	31	1	0.872632026672	13	-0.5	-0.370292887029289	1.56666666666667	1.7
13_13	13	C	25	13	self	spk13_25.wav	99	1	0.601794958115	13	-0.5	-0.0857740585774058	1.56666666666667	1.7
13_13	13	C	5	13	self	spk13_5.wav	101	1	1.2728908062	13	-0.5	-0.0774058577405858	1.56666666666667	1.7
13_13	13	C	41	13	self	spk13_41.wav	60	1	0.921198129654	13	-0.5	-0.248953974895398	1.56666666666667	1.7
13_13	13	C	57	13	self	spk13_57.wav	155	1	0.988613128662	13	-0.5	0.148535564853556	1.56666666666667	1.7
13_13	13	C	56	13	self	spk13_56.wav	211	1	0.821306943893	13	-0.5	0.382845188284519	1.56666666666667	1.7
13_13	13	C	1	13	self	spk13_1.wav	171	1	1.03809690475	13	-0.5	0.215481171548117	1.56666666666667	1.7
13_13	13	C	43	13	self	spk13_43.wav	226	2	1.35500884056	13	-0.5	0.445606694560669	1.56666666666667	1.7
13_13	13	C	26	13	self	spk13_26.wav	65	1	0.902339935303	13	-0.5	-0.228033472803347	1.56666666666667	1.7
13_13	13	C	27	13	self	spk13_27.wav	67	2	0.920542001724	13	-0.5	-0.219665271966527	1.56666666666667	1.7
13_13	13	C	46	13	self	spk13_46.wav	110	1	1.49016094208	13	-0.5	-0.0397489539748954	1.56666666666667	1.7
13_13	13	C	23	13	self	spk13_23.wav	64	2	1.08815002441	13	-0.5	-0.232217573221757	1.56666666666667	1.7
13_13	13	C	35	13	self	spk13_35.wav	47	1	1.35456585884	13	-0.5	-0.303347280334728	1.56666666666667	1.7
13_13	13	C	59	13	self	spk13_59.wav	124	1	1.01930809021	13	-0.5	0.0188284518828452	1.56666666666667	1.7
13_13	13	C	17	13	self	spk13_17.wav	104	2	1.33834695816	13	-0.5	-0.0648535564853556	1.56666666666667	1.7
13_13	13	C	13	13	self	spk13_13.wav	81	1	1.47308301926	13	-0.5	-0.161087866108787	1.56666666666667	1.7
13_13	13	C	47	13	self	spk13_47.wav	224	2	1.43924999237	13	-0.5	0.437238493723849	1.56666666666667	1.7
13_13	13	C	24	13	self	spk13_24.wav	168	1	1.20527505875	13	-0.5	0.202928870292887	1.56666666666667	1.7
13_13	13	C	32	13	self	spk13_32.wav	150	2	1.75584983826	13	-0.5	0.127615062761506	1.56666666666667	1.7
13_13	13	C	58	13	self	spk13_58.wav	102	2	1.39025712013	13	-0.5	-0.0732217573221757	1.56666666666667	1.7
13_13	13	C	18	13	self	spk13_18.wav	185	2	0.90626502037	13	-0.5	0.274058577405858	1.56666666666667	1.7
13_13	13	C	49	13	self	spk13_49.wav	73	1	0.955311059952	13	-0.5	-0.194560669456067	1.56666666666667	1.7
13_5	13	C	10	5	other	spk5_10.wav	126	2	1.77232599258	13	0.5	0.0271966527196653	1.56666666666667	3.8
13_5	13	C	39	5	other	spk5_39.wav	9	2	1.23834300041	13	0.5	-0.46234309623431	1.56666666666667	3.8
13_5	13	C	47	5	other	spk5_47.wav	72	3	1.84053587914	13	0.5	-0.198744769874477	1.56666666666667	3.8
13_5	13	C	24	5	other	spk5_24.wav	58	1	2.2584028244	13	0.5	-0.257322175732218	1.56666666666667	3.8
13_5	13	C	28	5	other	spk5_28.wav	19	1	1.50654387474	13	0.5	-0.420502092050209	1.56666666666667	3.8
13_5	13	C	58	5	other	spk5_58.wav	85	3	1.6232509613	13	0.5	-0.144351464435146	1.56666666666667	3.8
13_5	13	C	20	5	other	spk5_20.wav	48	2	1.90506410599	13	0.5	-0.299163179916318	1.56666666666667	3.8
13_5	13	C	30	5	other	spk5_30.wav	69	1	1.30490088463	13	0.5	-0.211297071129707	1.56666666666667	3.8
13_5	13	C	1	5	other	spk5_1.wav	109	1	1.38867807388	13	0.5	-0.0439330543933054	1.56666666666667	3.8
13_5	13	C	43	5	other	spk5_43.wav	61	2	1.47379493713	13	0.5	-0.244769874476987	1.56666666666667	3.8
13_5	13	C	55	5	other	spk5_55.wav	190	1	2.74342799187	13	0.5	0.294979079497908	1.56666666666667	3.8
13_5	13	C	38	5	other	spk5_38.wav	125	2	1.53875684738	13	0.5	0.0230125523012552	1.56666666666667	3.8
13_5	13	C	54	5	other	spk5_54.wav	152	3	1.82527685165	13	0.5	0.135983263598326	1.56666666666667	3.8
13_5	13	C	18	5	other	spk5_18.wav	32	1	1.9407351017	13	0.5	-0.366108786610879	1.56666666666667	3.8
13_5	13	C	23	5	other	spk5_23.wav	33	3	1.13987493515	13	0.5	-0.361924686192469	1.56666666666667	3.8
13_5	13	C	51	5	other	spk5_51.wav	195	1	1.60403609276	13	0.5	0.315899581589958	1.56666666666667	3.8
13_5	13	C	57	5	other	spk5_57.wav	130	3	0.936697006226	13	0.5	0.0439330543933054	1.56666666666667	3.8
13_5	13	C	53	5	other	spk5_53.wav	11	2	1.60771799088	13	0.5	-0.45397489539749	1.56666666666667	3.8
13_5	13	C	41	5	other	spk5_41.wav	80	2	1.45410203934	13	0.5	-0.165271966527197	1.56666666666667	3.8
13_5	13	C	13	5	other	spk5_13.wav	160	2	1.05498480797	13	0.5	0.169456066945607	1.56666666666667	3.8
13_5	13	C	33	5	other	spk5_33.wav	161	2	1.08852410316	13	0.5	0.173640167364017	1.56666666666667	3.8
13_5	13	C	34	5	other	spk5_34.wav	201	1	0.701946973801	13	0.5	0.341004184100418	1.56666666666667	3.8
13_5	13	C	2	5	other	spk5_2.wav	15	1	1.85483813286	13	0.5	-0.437238493723849	1.56666666666667	3.8
13_5	13	C	6	5	other	spk5_6.wav	82	2	1.22255206108	13	0.5	-0.156903765690377	1.56666666666667	3.8
13_5	13	C	22	5	other	spk5_22.wav	17	1	1.5897500515	13	0.5	-0.428870292887029	1.56666666666667	3.8
13_5	13	C	9	5	other	spk5_9.wav	205	1	0.8879301548	13	0.5	0.357740585774059	1.56666666666667	3.8
13_5	13	C	14	5	other	spk5_14.wav	206	1	1.33822488785	13	0.5	0.361924686192469	1.56666666666667	3.8
13_5	13	C	48	5	other	spk5_48.wav	207	3	1.03950095177	13	0.5	0.366108786610879	1.56666666666667	3.8
13_5	13	C	15	5	other	spk5_15.wav	87	3	2.02580785751	13	0.5	-0.135983263598326	1.56666666666667	3.8
13_5	13	C	40	5	other	spk5_40.wav	88	1	1.3899409771	13	0.5	-0.131799163179916	1.56666666666667	3.8
13_5	13	C	29	5	other	spk5_29.wav	49	2	1.58832907677	13	0.5	-0.294979079497908	1.56666666666667	3.8
13_5	13	C	60	5	other	spk5_60.wav	172	2	1.4889190197	13	0.5	0.219665271966527	1.56666666666667	3.8
13_5	13	C	4	5	other	spk5_4.wav	39	2	1.00381612778	13	0.5	-0.336820083682008	1.56666666666667	3.8
13_5	13	C	11	5	other	spk5_11.wav	187	1	0.670441865921	13	0.5	0.282426778242678	1.56666666666667	3.8
13_5	13	C	31	5	other	spk5_31.wav	214	1	0.90415596962	13	0.5	0.395397489539749	1.56666666666667	3.8
13_5	13	C	35	5	other	spk5_35.wav	28	2	0.751899957657	13	0.5	-0.382845188284519	1.56666666666667	3.8
13_5	13	C	12	5	other	spk5_12.wav	176	2	1.32057380676	13	0.5	0.236401673640167	1.56666666666667	3.8
13_5	13	C	50	5	other	spk5_50.wav	164	1	1.37408304214	13	0.5	0.186192468619247	1.56666666666667	3.8
13_5	13	C	52	5	other	spk5_52.wav	57	2	1.01943707466	13	0.5	-0.261506276150628	1.56666666666667	3.8
13_5	13	C	19	5	other	spk5_19.wav	98	2	0.921938896179	13	0.5	-0.0899581589958159	1.56666666666667	3.8
13_5	13	C	42	5	other	spk5_42.wav	220	1	0.604210138321	13	0.5	0.420502092050209	1.56666666666667	3.8
13_5	13	C	27	5	other	spk5_27.wav	20	2	1.42254900932	13	0.5	-0.416317991631799	1.56666666666667	3.8
13_5	13	C	36	5	other	spk5_36.wav	182	2	1.17054200172	13	0.5	0.261506276150628	1.56666666666667	3.8
13_5	13	C	17	5	other	spk5_17.wav	22	2	1.21980786324	13	0.5	-0.407949790794979	1.56666666666667	3.8
13_5	13	C	16	5	other	spk5_16.wav	23	2	1.37260198593	13	0.5	-0.403765690376569	1.56666666666667	3.8
13_5	13	C	25	5	other	spk5_25.wav	212	1	1.03613901138	13	0.5	0.387029288702929	1.56666666666667	3.8
13_5	13	C	7	5	other	spk5_7.wav	200	2	1.4056789875	13	0.5	0.336820083682008	1.56666666666667	3.8
13_5	13	C	32	5	other	spk5_32.wav	106	3	1.48998093605	13	0.5	-0.0564853556485356	1.56666666666667	3.8
13_5	13	C	56	5	other	spk5_56.wav	94	1	1.0892188549	13	0.5	-0.106694560669456	1.56666666666667	3.8
13_5	13	C	21	5	other	spk5_21.wav	68	2	0.470633983612	13	0.5	-0.215481171548117	1.56666666666667	3.8
13_5	13	C	26	5	other	spk5_26.wav	230	1	2.3919301033	13	0.5	0.46234309623431	1.56666666666667	3.8
13_5	13	C	46	5	other	spk5_46.wav	30	2	1.63986110687	13	0.5	-0.374476987447699	1.56666666666667	3.8
13_5	13	C	3	5	other	spk5_3.wav	111	2	0.888027906418	13	0.5	-0.0355648535564854	1.56666666666667	3.8
13_5	13	C	45	5	other	spk5_45.wav	193	1	0.537394046783	13	0.5	0.307531380753138	1.56666666666667	3.8
13_5	13	C	44	5	other	spk5_44.wav	113	3	1.77179813385	13	0.5	-0.0271966527196653	1.56666666666667	3.8
13_5	13	C	49	5	other	spk5_49.wav	235	2	0.972104072571	13	0.5	0.48326359832636	1.56666666666667	3.8
13_5	13	C	5	5	other	spk5_5.wav	35	1	0.954890966415	13	0.5	-0.353556485355649	1.56666666666667	3.8
13_5	13	C	59	5	other	spk5_59.wav	116	1	0.988660097122	13	0.5	-0.0146443514644352	1.56666666666667	3.8
13_5	13	C	8	5	other	spk5_8.wav	238	1	0.672419071198	13	0.5	0.49581589958159	1.56666666666667	3.8
13_5	13	C	37	5	other	spk5_37.wav	78	1	1.77124190331	13	0.5	-0.173640167364017	1.56666666666667	3.8
13_8	13	C	55	8	other	spk8_55.wav	0	2	2.05644798279	13	0.5	-0.5	1.56666666666667	3.2
13_8	13	C	1	8	other	spk8_1.wav	1	1	1.95703911781	13	0.5	-0.49581589958159	1.56666666666667	3.2
13_8	13	C	32	8	other	spk8_32.wav	2	2	1.72196006775	13	0.5	-0.49163179916318	1.56666666666667	3.2
13_8	13	C	11	8	other	spk8_11.wav	29	2	0.804748058319	13	0.5	-0.378661087866109	1.56666666666667	3.2
13_8	13	C	22	8	other	spk8_22.wav	44	2	0.537081956863	13	0.5	-0.315899581589958	1.56666666666667	3.2
13_8	13	C	46	8	other	spk8_46.wav	5	2	1.60443687439	13	0.5	-0.47907949790795	1.56666666666667	3.2
13_8	13	C	21	8	other	spk8_21.wav	6	1	0.78550195694	13	0.5	-0.47489539748954	1.56666666666667	3.2
13_8	13	C	37	8	other	spk8_37.wav	7	1	2.02220392227	13	0.5	-0.47071129707113	1.56666666666667	3.2
13_8	13	C	49	8	other	spk8_49.wav	129	1	0.403496980667	13	0.5	0.0397489539748954	1.56666666666667	3.2
13_8	13	C	40	8	other	spk8_40.wav	183	1	0.705847024918	13	0.5	0.265690376569038	1.56666666666667	3.2
13_8	13	C	34	8	other	spk8_34.wav	10	1	0.952776193619	13	0.5	-0.4581589958159	1.56666666666667	3.2
13_8	13	C	10	8	other	spk8_10.wav	51	2	1.63985681534	13	0.5	-0.286610878661088	1.56666666666667	3.2
13_8	13	C	18	8	other	spk8_18.wav	12	1	1.40637016296	13	0.5	-0.449790794979079	1.56666666666667	3.2
13_8	13	C	2	8	other	spk8_2.wav	13	2	0.703670024872	13	0.5	-0.445606694560669	1.56666666666667	3.2
13_8	13	C	47	8	other	spk8_47.wav	215	2	1.05622005463	13	0.5	0.399581589958159	1.56666666666667	3.2
13_8	13	C	50	8	other	spk8_50.wav	136	1	1.57373404503	13	0.5	0.0690376569037657	1.56666666666667	3.2
13_8	13	C	23	8	other	spk8_23.wav	163	1	2.4754588604	13	0.5	0.182008368200837	1.56666666666667	3.2
13_8	13	C	59	8	other	spk8_59.wav	178	2	0.906006097794	13	0.5	0.244769874476987	1.56666666666667	3.2
13_8	13	C	16	8	other	spk8_16.wav	218	2	0.335500001907	13	0.5	0.412133891213389	1.56666666666667	3.2
13_8	13	C	26	8	other	spk8_26.wav	140	1	0.334372997284	13	0.5	0.0857740585774058	1.56666666666667	3.2
13_8	13	C	53	8	other	spk8_53.wav	181	2	1.28916692734	13	0.5	0.257322175732218	1.56666666666667	3.2
13_8	13	C	27	8	other	spk8_27.wav	142	2	0.371530056	13	0.5	0.0941422594142259	1.56666666666667	3.2
13_8	13	C	56	8	other	spk8_56.wav	196	1	1.1903719902	13	0.5	0.320083682008368	1.56666666666667	3.2
13_8	13	C	57	8	other	spk8_57.wav	144	2	0.471621990204	13	0.5	0.102510460251046	1.56666666666667	3.2
13_8	13	C	12	8	other	spk8_12.wav	145	1	0.819314956665	13	0.5	0.106694560669456	1.56666666666667	3.2
13_8	13	C	45	8	other	spk8_45.wav	186	1	0.438091993332	13	0.5	0.278242677824268	1.56666666666667	3.2
13_8	13	C	33	8	other	spk8_33.wav	147	3	1.38965582848	13	0.5	0.115062761506276	1.56666666666667	3.2
13_8	13	C	39	8	other	spk8_39.wav	107	1	0.737642049789	13	0.5	-0.0523012552301255	1.56666666666667	3.2
13_8	13	C	38	8	other	spk8_38.wav	202	2	1.75708818436	13	0.5	0.345188284518828	1.56666666666667	3.2
13_8	13	C	35	8	other	spk8_35.wav	55	2	0.953563213348	13	0.5	-0.269874476987448	1.56666666666667	3.2
13_8	13	C	24	8	other	spk8_24.wav	231	1	1.94009590149	13	0.5	0.46652719665272	1.56666666666667	3.2
13_8	13	C	58	8	other	spk8_58.wav	71	3	0.638585090637	13	0.5	-0.202928870292887	1.56666666666667	3.2
13_8	13	C	6	8	other	spk8_6.wav	112	1	0.905791044235	13	0.5	-0.0313807531380753	1.56666666666667	3.2
13_8	13	C	13	8	other	spk8_13.wav	194	2	0.469614028931	13	0.5	0.311715481171548	1.56666666666667	3.2
13_8	13	C	29	8	other	spk8_29.wav	34	2	1.12267398834	13	0.5	-0.357740585774059	1.56666666666667	3.2
13_8	13	C	9	8	other	spk8_9.wav	169	2	1.02195882797	13	0.5	0.207112970711297	1.56666666666667	3.2
13_8	13	C	44	8	other	spk8_44.wav	157	2	0.672151088715	13	0.5	0.156903765690377	1.56666666666667	3.2
13_8	13	C	48	8	other	spk8_48.wav	158	2	1.35609102249	13	0.5	0.161087866108787	1.56666666666667	3.2
13_8	13	C	28	8	other	spk8_28.wav	38	1	2.10790085793	13	0.5	-0.341004184100418	1.56666666666667	3.2
13_8	13	C	41	8	other	spk8_41.wav	117	1	0.620817899704	13	0.5	-0.0104602510460251	1.56666666666667	3.2
13_8	13	C	31	8	other	spk8_31.wav	97	1	1.15329885483	13	0.5	-0.0941422594142259	1.56666666666667	3.2
13_8	13	C	17	8	other	spk8_17.wav	165	1	0.671993017197	13	0.5	0.190376569037657	1.56666666666667	3.2
13_8	13	C	7	8	other	spk8_7.wav	46	2	1.90714097023	13	0.5	-0.307531380753138	1.56666666666667	3.2
13_8	13	C	5	8	other	spk8_5.wav	127	1	0.98765206337	13	0.5	0.0313807531380753	1.56666666666667	3.2
13_8	13	C	19	8	other	spk8_19.wav	74	1	2.74268698692	13	0.5	-0.190376569037657	1.56666666666667	3.2
13_8	13	C	36	8	other	spk8_36.wav	223	1	0.0859971046448	13	0.5	0.433054393305439	1.56666666666667	3.2
13_8	13	C	3	8	other	spk8_3.wav	63	1	0.871548175812	13	0.5	-0.236401673640167	1.56666666666667	3.2
13_8	13	C	42	8	other	spk8_42.wav	225	1	0.720938920975	13	0.5	0.441422594142259	1.56666666666667	3.2
13_8	13	C	20	8	other	spk8_20.wav	180	2	0.953886032104	13	0.5	0.253138075313807	1.56666666666667	3.2
13_8	13	C	15	8	other	spk8_15.wav	167	1	1.30558800697	13	0.5	0.198744769874477	1.56666666666667	3.2
13_8	13	C	14	8	other	spk8_14.wav	232	2	0.420308828354	13	0.5	0.47071129707113	1.56666666666667	3.2
13_8	13	C	8	8	other	spk8_8.wav	59	1	1.18895196915	13	0.5	-0.253138075313807	1.56666666666667	3.2
13_8	13	C	4	8	other	spk8_4.wav	77	2	0.789216995239	13	0.5	-0.177824267782427	1.56666666666667	3.2
13_8	13	C	51	8	other	spk8_51.wav	234	1	0.451130867004	13	0.5	0.47907949790795	1.56666666666667	3.2
13_8	13	C	54	8	other	spk8_54.wav	236	3	0.904702186584	13	0.5	0.48744769874477	1.56666666666667	3.2
13_8	13	C	43	8	other	spk8_43.wav	237	2	1.30517101288	13	0.5	0.49163179916318	1.56666666666667	3.2
13_8	13	C	60	8	other	spk8_60.wav	192	1	1.68994307518	13	0.5	0.303347280334728	1.56666666666667	3.2
13_8	13	C	52	8	other	spk8_52.wav	103	2	1.75673794746	13	0.5	-0.0690376569037657	1.56666666666667	3.2
13_8	13	C	30	8	other	spk8_30.wav	233	1	0.887356996536	13	0.5	0.47489539748954	1.56666666666667	3.2
13_8	13	C	25	8	other	spk8_25.wav	114	2	0.31992816925	13	0.5	-0.0230125523012552	1.56666666666667	3.2
15_1	15	E	58	1	other	spk1_58.wav	0	2	7.80500912666	15	0.5	-0.5	1.93333333333333	4.7
15_1	15	E	20	1	other	spk1_20.wav	122	4	1.07220196724	15	0.5	0.0104602510460251	1.93333333333333	4.7
15_1	15	E	4	1	other	spk1_4.wav	162	5	1.98987793922	15	0.5	0.177824267782427	1.93333333333333	4.7
15_1	15	E	8	1	other	spk1_8.wav	204	4	1.65631699562	15	0.5	0.353556485355649	1.93333333333333	4.7
15_1	15	E	60	1	other	spk1_60.wav	165	3	2.29088711739	15	0.5	0.190376569037657	1.93333333333333	4.7
15_1	15	E	48	1	other	spk1_48.wav	126	3	6.73615407944	15	0.5	0.0271966527196653	1.93333333333333	4.7
15_1	15	E	26	1	other	spk1_26.wav	46	3	2.0738658905	15	0.5	-0.307531380753138	1.93333333333333	4.7
15_1	15	E	7	1	other	spk1_7.wav	167	4	1.52096295357	15	0.5	0.198744769874477	1.93333333333333	4.7
15_1	15	E	12	1	other	spk1_12.wav	48	3	5.4160888195	15	0.5	-0.299163179916318	1.93333333333333	4.7
15_1	15	E	25	1	other	spk1_25.wav	89	1	1.83800911903	15	0.5	-0.127615062761506	1.93333333333333	4.7
15_1	15	E	19	1	other	spk1_19.wav	171	1	1.68987011909	15	0.5	0.215481171548117	1.93333333333333	4.7
15_1	15	E	54	1	other	spk1_54.wav	91	4	3.29301810265	15	0.5	-0.119246861924686	1.93333333333333	4.7
15_1	15	E	31	1	other	spk1_31.wav	52	2	6.65105986595	15	0.5	-0.282426778242678	1.93333333333333	4.7
15_1	15	E	10	1	other	spk1_10.wav	214	2	1.65617394447	15	0.5	0.395397489539749	1.93333333333333	4.7
15_1	15	E	11	1	other	spk1_11.wav	27	4	0.904883146286	15	0.5	-0.387029288702929	1.93333333333333	4.7
15_1	15	E	50	1	other	spk1_50.wav	216	3	0.871767997742	15	0.5	0.403765690376569	1.93333333333333	4.7
15_1	15	E	24	1	other	spk1_24.wav	177	2	1.02195000648	15	0.5	0.240585774058577	1.93333333333333	4.7
15_1	15	E	59	1	other	spk1_59.wav	17	3	6.75110006332	15	0.5	-0.428870292887029	1.93333333333333	4.7
15_1	15	E	41	1	other	spk1_41.wav	192	2	1.92393708229	15	0.5	0.303347280334728	1.93333333333333	4.7
15_1	15	E	52	1	other	spk1_52.wav	32	6	7.33792185783	15	0.5	-0.366108786610879	1.93333333333333	4.7
15_1	15	E	40	1	other	spk1_40.wav	221	5	0.554027080536	15	0.5	0.424686192468619	1.93333333333333	4.7
15_1	15	E	15	1	other	spk1_15.wav	61	2	2.52362799644	15	0.5	-0.244769874476987	1.93333333333333	4.7
15_1	15	E	1	1	other	spk1_1.wav	183	2	2.9088909626	15	0.5	0.265690376569038	1.93333333333333	4.7
15_1	15	E	13	1	other	spk1_13.wav	157	3	0.970479011536	15	0.5	0.156903765690377	1.93333333333333	4.7
15_1	15	E	29	1	other	spk1_29.wav	24	4	5.07952594757	15	0.5	-0.399581589958159	1.93333333333333	4.7
15_1	15	E	38	1	other	spk1_38.wav	25	1	1.4204928875	15	0.5	-0.395397489539749	1.93333333333333	4.7
15_1	15	E	16	1	other	spk1_16.wav	66	2	2.96005606651	15	0.5	-0.223849372384937	1.93333333333333	4.7
15_1	15	E	51	1	other	spk1_51.wav	160	1	4.26117014885	15	0.5	0.169456066945607	1.93333333333333	4.7
15_1	15	E	33	1	other	spk1_33.wav	68	3	3.44327998161	15	0.5	-0.215481171548117	1.93333333333333	4.7
15_1	15	E	14	1	other	spk1_14.wav	69	3	3.4274430275	15	0.5	-0.211297071129707	1.93333333333333	4.7
15_1	15	E	22	1	other	spk1_22.wav	110	3	3.02408719063	15	0.5	-0.0397489539748954	1.93333333333333	4.7
15_1	15	E	18	1	other	spk1_18.wav	205	4	0.937931060791	15	0.5	0.357740585774059	1.93333333333333	4.7
15_1	15	E	36	1	other	spk1_36.wav	111	4	1.20352482796	15	0.5	-0.0355648535564854	1.93333333333333	4.7
15_1	15	E	30	1	other	spk1_30.wav	154	3	2.80923485756	15	0.5	0.144351464435146	1.93333333333333	4.7
15_1	15	E	45	1	other	spk1_45.wav	34	1	0.969295024872	15	0.5	-0.357740585774059	1.93333333333333	4.7
15_1	15	E	47	1	other	spk1_47.wav	156	1	1.48832201958	15	0.5	0.152719665271967	1.93333333333333	4.7
15_1	15	E	9	1	other	spk1_9.wav	196	2	1.77109289169	15	0.5	0.320083682008368	1.93333333333333	4.7
15_1	15	E	6	1	other	spk1_6.wav	90	2	1.65522313118	15	0.5	-0.123430962343096	1.93333333333333	4.7
15_1	15	E	39	1	other	spk1_39.wav	239	2	1.01963710785	15	0.5	0.5	1.93333333333333	4.7
15_1	15	E	28	1	other	spk1_28.wav	39	2	7.13749790192	15	0.5	-0.336820083682008	1.93333333333333	4.7
15_1	15	E	37	1	other	spk1_37.wav	227	5	0.803521871567	15	0.5	0.449790794979079	1.93333333333333	4.7
15_1	15	E	56	1	other	spk1_56.wav	41	5	6.7696928978	15	0.5	-0.328451882845188	1.93333333333333	4.7
15_1	15	E	49	1	other	spk1_49.wav	228	3	1.35400700569	15	0.5	0.45397489539749	1.93333333333333	4.7
15_1	15	E	44	1	other	spk1_44.wav	189	2	3.49377083778	15	0.5	0.290794979079498	1.93333333333333	4.7
15_1	15	E	2	1	other	spk1_2.wav	190	2	3.76149296761	15	0.5	0.294979079497908	1.93333333333333	4.7
15_1	15	E	34	1	other	spk1_34.wav	114	2	1.50620222092	15	0.5	-0.0230125523012552	1.93333333333333	4.7
15_1	15	E	43	1	other	spk1_43.wav	86	3	7.21836805344	15	0.5	-0.140167364016736	1.93333333333333	4.7
15_1	15	E	53	1	other	spk1_53.wav	234	4	2.74279022217	15	0.5	0.47907949790795	1.93333333333333	4.7
15_1	15	E	32	1	other	spk1_32.wav	74	4	1.9556081295	15	0.5	-0.190376569037657	1.93333333333333	4.7
15_1	15	E	23	1	other	spk1_23.wav	153	3	1.55588388443	15	0.5	0.140167364016736	1.93333333333333	4.7
15_1	15	E	21	1	other	spk1_21.wav	237	3	1.59005689621	15	0.5	0.49163179916318	1.93333333333333	4.7
15_1	15	E	27	1	other	spk1_27.wav	64	1	1.72261500359	15	0.5	-0.232217573221757	1.93333333333333	4.7
15_1	15	E	46	1	other	spk1_46.wav	213	2	2.67377901077	15	0.5	0.391213389121339	1.93333333333333	4.7
15_1	15	E	17	1	other	spk1_17.wav	105	3	1.03839302063	15	0.5	-0.0606694560669456	1.93333333333333	4.7
15_1	15	E	57	1	other	spk1_57.wav	188	2	1.63964605331	15	0.5	0.286610878661088	1.93333333333333	4.7
15_1	15	E	35	1	other	spk1_35.wav	107	4	5.90052986145	15	0.5	-0.0523012552301255	1.93333333333333	4.7
15_1	15	E	42	1	other	spk1_42.wav	233	2	1.50631594658	15	0.5	0.47489539748954	1.93333333333333	4.7
15_1	15	E	5	1	other	spk1_5.wav	104	1	0.787590026855	15	0.5	-0.0648535564853556	1.93333333333333	4.7
15_1	15	E	3	1	other	spk1_3.wav	193	2	4.07688999176	15	0.5	0.307531380753138	1.93333333333333	4.7
15_1	15	E	55	1	other	spk1_55.wav	146	2	1.69072198868	15	0.5	0.110878661087866	1.93333333333333	4.7
15_15	15	E	49	15	self	spk15_49.wav	59	1	0.954492092133	15	-0.5	-0.253138075313807	1.93333333333333	2.3
15_15	15	E	18	15	self	spk15_18.wav	164	3	3.44413304329	15	-0.5	0.186192468619247	1.93333333333333	2.3
15_15	15	E	10	15	self	spk15_10.wav	175	2	5.38319015503	15	-0.5	0.232217573221757	1.93333333333333	2.3
15_15	15	E	11	15	self	spk15_11.wav	45	1	2.30671310425	15	-0.5	-0.311715481171548	1.93333333333333	2.3
15_15	15	E	55	15	self	spk15_55.wav	238	1	0.720537185669	15	-0.5	0.49581589958159	1.93333333333333	2.3
15_15	15	E	6	15	self	spk15_6.wav	58	1	1.02187108994	15	-0.5	-0.257322175732218	1.93333333333333	2.3
15_15	15	E	33	15	self	spk15_33.wav	23	2	5.9509999752	15	-0.5	-0.403765690376569	1.93333333333333	2.3
15_15	15	E	16	15	self	spk15_16.wav	198	1	0.903975963593	15	-0.5	0.328451882845188	1.93333333333333	2.3
15_15	15	E	48	15	self	spk15_48.wav	163	2	0.838055849075	15	-0.5	0.182008368200837	1.93333333333333	2.3
15_15	15	E	1	15	self	spk15_1.wav	137	1	0.669564008713	15	-0.5	0.0732217573221757	1.93333333333333	2.3
15_15	15	E	17	15	self	spk15_17.wav	200	1	1.12130093575	15	-0.5	0.336820083682008	1.93333333333333	2.3
